"latitude","longitude","name","country","refcode"
39.2895011901855,121.761001586914,"Sanshilipu Air Base","CN","CN-JNZ"
45.505278,123.019722,"Baicheng Chang'an Airport","CN","DBC"
34.418066,100.301144,"Golog Maqin Airport","CN","GMQ"
38.012,100.644,"Qilian Airport","CN","HBQ"
33.7908333333,119.125,"Lianshui Airport","CN","HIA"
50.371389,124.1175,"Jiagedaqi Airport","CN","JGD"
29.5133333333,108.831111111,"Qianjiang Wulingshan Airport","CN","JIQ"
42.066944,127.602222,"Changbaishan Airport","CN","NBS"
27.5403,100.7593,"Ninglang Luguhu Airport","CN","NLH"
28.3797,117.9643,"Shangrao Sanqingshan Airport","CN","SQD"
26.4263,117.8336,"Shaxian Airport","CN","SQJ"
37.657222,120.987222,"Yantai Penglai International Airport","CN","YNT"
32.560184,119.717141,"Yangzhou Taizhou Airport","CN","YTY"
29.314,113.278,"Sanhe Airport","CN","YYA"
40.0801010131836,116.584999084473,"Beijing Capital International Airport","CN","ZBAA"
39.509945,116.41092,"Beijing Daxing International Airport","CN","ZBAD"
39.9608,116.257004,"Beijing Xijiao Airport","CN","ZBBB"
41.1225,118.073889,"Chengde Puning Airport","CN","ZBCD"
42.2350006103516,118.907997131348,"Chifeng Airport","CN","ZBCF"
39.666389,119.058889,"Qinhuangdao Beidaihe Airport","CN","ZBDH"
39.49,109.861388889,"Ordos Ejin Horo Airport","CN","ZBDS"
43.4225,112.096667,"Erenhot Saiwusu International Airport","CN","ZBER"
47.3106,119.9117,"Arxan Yi'ershi Airport","CN","ZBES"
36.5258333333,114.425555556,"Handan Airport","CN","ZBHD"
40.851398,111.823997,"Baita International Airport","CN","ZBHH"
45.487222,119.407222,"Holingol Huolinhe Airport","CN","ZBHZ"
49.205002,119.824997,"Hulunbuir Hailar Airport","CN","ZBLA"
36.132629,111.641236,"Linfen Qiaoli Airport","CN","ZBLF"
37.683333,111.142778,"Lüliang Airport","CN","ZBLL"
49.566667,117.33,"Manzhouli Xijiao Airport","CN","ZBMZ"
39.7827987670898,116.388000488281,"Beijing Nanyuan Airport","CN","ZBNY"
40.560001373291,109.997001647949,"Baotou Airport","CN","ZBOW"
38.2807006835938,114.696998596191,"Shijiazhuang Daguocun International Airport","CN","ZBSJ"
39.1244010925,117.346000671,"Tianjin Binhai International Airport","CN","ZBTJ"
43.556702,122.199997,"Tongliao Airport","CN","ZBTL"
41.129722,113.108056,"Ulanqab Jining Airport","CN","ZBUC"
43.915599822998,115.963996887207,"Xilinhot Airport","CN","ZBXH"
37.746898651123,112.627998352051,"Taiyuan Wusu Airport","CN","ZBYN"
40.926,107.7428,"Bayannur Tianjitai Airport","CN","ZBYZ"
47.865833,122.767503,"Chengjisihan Airport","CN","ZBZL"
28.9188995361,111.63999939,"Changde Airport","CN","ZGCD"
27.4411111111,109.7,"Zhijiang Airport","CN","ZGCJ"
23.3924007415771,113.299003601074,"Guangzhou Baiyun International Airport","CN","ZGGG"
28.1891994476,113.220001221,"Changsha Huanghua International Airport","CN","ZGHA"
24.805,107.6997,"Hechi Jinchengjiang Airport","CN","ZGHC"
25.2180995941162,110.039001464844,"Guilin Liangjiang International Airport","CN","ZGKL"
26.338661,111.610043,"Lingling Airport","CN","ZGLG"
22.6082992553711,108.171997070312,"Nanning Wuxu Airport","CN","ZGNN"
23.552,116.5033,"Jieyang Chaoshan International Airport","CN","ZGOW"
22.006399,113.375999,"Zhuhai Jinwan Airport","CN","ZGSD"
26.802,110.642,"Shaoyang Wugang Airport","CN","ZGSY"
22.6392993927002,113.810997009277,"Shenzhen Bao'an International Airport","CN","ZGSZ"
24.2075,109.390999,"Liuzhou Bailian Airport","CN","ZGZH"
21.214399,110.358002,"Zhanjiang Airport","CN","ZGZJ"
34.5196990967,113.841003418,"Zhengzhou Xinzheng International Airport","CN","ZHCC"
32.3894004821777,111.694999694824,"Guangzhou MR Air Base","CN","ZHGH"
30.7838,114.208,"Wuhan Tianhe International Airport","CN","ZHHH"
31.626,110.34,"Shennongjia Hongping Airport","CN","ZHSN"
32.591667,110.907778,"Shiyan Wudangshan Airport","CN","ZHSY"
30.55655,111.479988,"Yichang Sanxia Airport","CN","ZHYC"
19.9349002838135,110.458999633789,"Haikou Meilan International Airport","CN","ZJHK"
19.13824,110.454775,"Qionghai Bo'ao Airport","CN","ZJQH"
18.3029003143311,109.412002563477,"Sanya Phoenix International Airport","CN","ZJSY"
40.1610984802246,94.809196472168,"Dunhuang Airport","CN","ZLDH"
36.4006,94.786102,"Golmud Airport","CN","ZLGM"
36.0788888889,106.216944444,"Guyuan Liupanshan Airport","CN","ZLGY"
38.201984,90.841495,"Huatugou Airport","CN","ZLHX"
35.292778,116.346667,"Jining Qufu Airport","CN","ZLJN"
39.856899,98.3414,"Jiayuguan Airport","CN","ZLJQ"
36.5152015686,103.620002747,"Lanzhou Zhongchuan Airport","CN","ZLLL"
33.788,105.797,"Longnan Chengzhou Airport","CN","ZLLN"
35.799702,107.602997,"Qingyang Airport","CN","ZLQY"
34.376701,109.120003,"Xi'an Xiguan Airport","CN","ZLSN"
34.8105,102.6447,"Gannan Xiahe Airport","CN","ZLXH"
36.5275,102.042999,"Xining Caojiabu Airport","CN","ZLXN"
34.447102,108.751999,"Xi'an Xianyang International Airport","CN","ZLXY"
37.573125,105.154454,"Zhongwei Shapotou Airport","CN","ZLZW"
23.273889,99.373611,"Cangyuan Washan Airport","CN","ZPCW"
25.649401,100.319,"Dali Airport","CN","ZPDL"
27.7936,99.6772,"Diqing Airport","CN","ZPDQ"
21.9738998413086,100.76000213623,"Xishuangbanna Gasa Airport","CN","ZPJH"
22.415833,99.786389,"Lancang Jingmai Airport","CN","ZPJM"
26.6800003052,100.246002197,"Lijiang Airport","CN","ZPLJ"
24.4011,98.5317,"Mangshi Airport","CN","ZPLX"
25.1019444,102.9291667,"Kunming Changshui International Airport","CN","ZPPP"
24.5440006256104,118.127998352051,"Xiamen Gaoqi International Airport","CN","ZSAM"
30.582199,117.050003,"Anqing Tianzhushan Airport","CN","ZSAQ"
32.8477333333,117.320244444,"Bengbu Airport","CN","ZSBB"
28.8649997711182,115.900001525879,"Nanchang Changbei International Airport","CN","ZSCN"
32.882157,115.734364,"Fuyang Xiguan Airport","CN","ZSFY"
25.9351005554199,119.66300201416,"Fuzhou Changle International Airport","CN","ZSFZ"
30.2294998168945,120.43399810791,"Hangzhou Xiaoshan International Airport","CN","ZSHC"
29.3386001587,117.176002502,"Jingdezhen Airport","CN","ZSJD"
36.8572006225586,117.216003417969,"Yaoqiang Airport","CN","ZSJN"
28.965799,118.899002,"Quzhou Airport","CN","ZSJU"
25.6746997833,116.747001648,"Longyan Guanzhishan Airport","CN","ZSLD"
28.5622005462646,121.429000854492,"Huangyan Luqiao Airport","CN","ZSLQ"
29.8267002105713,121.46199798584,"Ningbo Lishe International Airport","CN","ZSNB"
31.742000579834,118.861999511719,"Nanjing Lukou Airport","CN","ZSNJ"
31.7800006866455,117.297996520996,"Hefei Luogang International Airport","CN","ZSOF"
31.1434001922607,121.805000305176,"Shanghai Pudong International Airport","CN","ZSPD"
36.2661018372,120.374000549,"Liuting Airport","CN","ZSQD"
24.7964,118.589996,"Quanzhou Jinjiang International Airport","CN","ZSQZ"
32.257884979248,120.501655578613,"Rugao Air Base","CN","ZSRG"
35.405033,119.324403,"Rizhao Shanzihe Airport","CN","ZSRZ"
31.1979007720947,121.335998535156,"Shanghai Hongqiao International Airport","CN","ZSSS"
31.2631,120.401001,"Suzhou Guangfu Airport","CN","ZSSZ"
29.7332992553711,118.255996704102,"Tunxi International Airport","CN","ZSTX"
36.646702,119.119003,"Weifang Airport","CN","ZSWF"
37.1870994567871,122.228996276855,"Weihai Airport","CN","ZSWH"
31.3906,118.408997,"Wuhu Air Base","CN","ZSWU"
31.4944000244,120.429000854,"Sunan Shuofang International Airport","CN","ZSWX"
27.7019,118.000999,"Nanping Wuyishan Airport","CN","ZSWY"
27.912201,120.851997,"Wenzhou Longwan International Airport","CN","ZSWZ"
34.059056,117.555278,"Xuzhou Guanyin Airport","CN","ZSXZ"
32.5634,119.7198,"Yangzhou Taizhou Airport","CN","ZSYA"
27.8025,114.3062,"Yichun Mingyueshan Airport","CN","ZSYC"
29.3446998596,120.031997681,"Yiwu Airport","CN","ZSYW"
32.1,80.0530555556,"Ngari Gunsa Airport","CN","ZUAL"
26.2605555556,105.873333333,"Anshun Huangguoshu Airport","CN","ZUAS"
30.5536003112793,97.1082992553711,"Qamdo Bangda Airport","CN","ZUBD"
27.267066,105.472097,"Bijie Feixiong Airport","CN","ZUBJ"
29.7192001342773,106.641998291016,"Chongqing Jiangbei International Airport","CN","ZUCK"
29.323056,100.053333,"Daocheng Yading Airport","CN","ZUDC"
32.3911018371582,105.702003479004,"Guangyuan Airport","CN","ZUGU"
26.5384998321533,106.801002502441,"Longdongbao Airport","CN","ZUGY"
32.8533333333,103.682222222,"Jiuzhai Huanglong Airport","CN","ZUJZ"
30.142464,101.73872,"Kangding Airport","CN","ZUKD"
26.972,107.988,"Kaili Airport","CN","ZUKJ"
29.2978000641,90.9119033813,"Lhasa Gonggar Airport","CN","ZULS"
27.81638,106.33268,"Zunyi Maotai Airport","CN","ZUMT"
31.4281005859375,104.740997314453,"Mianyang Airport","CN","ZUMY"
26.32217,109.1499,"Liping Airport","CN","ZUNP"
29.3033008575439,94.3352966308594,"Nyingchi Airport","CN","ZUNZ"
26.609417,104.979,"Liupanshui Yuezhao Airport","CN","ZUPS"
24.9380555556,98.4858333333,"Tengchong Tuofeng Airport","CN","ZUTC"
30.5785007476807,103.946998596191,"Chengdu Shuangliu International Airport","CN","ZUUU"
27.9890995025635,102.18399810791,"Xichang Qingshan Airport","CN","ZUXC"
25.0863888889,104.959444444,"Xingyi Airport","CN","ZUYI"
27.5895,107.0007,"Zunyi Xinzhou Airport","CN","ZUZY"
41.262501,80.291702,"Aksu Airport","CN","ZWAK"
44.895,82.3,"Alashankou Bole (Bortala) airport","CN","ZWAX"
38.233611,85.465556,"Qiemo Yudu Airport","CN","ZWCM"
46.804169,89.512006,"Fuyun Koktokay Airport","CN","ZWFY"
42.8414,93.669197,"Hami Airport","CN","ZWHM"
41.6977996826172,86.1288986206055,"Korla Airport","CN","ZWKL"
48.2223,86.9959,"Kanas Airport","CN","ZWKN"
43.4318,83.3786,"Xinyuan Nalati Airport","CN","ZWNL"
38.974722,88.008333,"Ruoqiang Loulan Airport","CN","ZWRQ"
38.281055,77.075192,"Yeerqiang Airport","CN","ZWSC"
39.5429000854,76.0199966431,"Kashgar Airport","CN","ZWSH"
42.9117012023926,90.2474975585938,"Shanshan Airport","CN","ZWSS"
37.038501739502,79.8648986816406,"Hotan Airport","CN","ZWTN"
43.0308,89.0987,"Turpan Jiaohe Airport","CN","ZWTP"
43.9071006774902,87.4741973876953,"Ürümqi Diwopu International Airport","CN","ZWWW"
41.105301,122.853996,"Anshan Air Base","CN","ZYAS"
43.9962005615,125.684997559,"Longjia Airport","CN","ZYCC"
39.2666666667,122.666944444,"Changhai Airport","CN","ZYCH"
41.538101,120.434998,"Chaoyang Airport","CN","ZYCY"
48.445,126.133,"Wudalianchi Dedu Airport","CN","ZYDU"
48.199494,134.366447,"Dongji Aiport","CN","ZYFY"
45.6234016418457,126.25,"Taiping Airport","CN","ZYHB"
50.1716209371,127.308883667,"Heihe Airport","CN","ZYHE"
46.8433990479,130.464996338,"Jiamusi Airport","CN","ZYJM"
47.11,132.660278,"Jiansanjiang Airport","CN","ZYJS"
45.293,131.193,"Jixi Xingkaihu Airport","CN","ZYJX"
41.1013984680176,121.061996459961,"Jinzhou Airport","CN","ZYJZ"
47.7520555556,129.019125,"Lindu Airport","CN","ZYLD"
32.8363888889,97.0363888889,"Yushu Batang Airport","CN","ZYLS"
44.5241012573,129.569000244,"Mudanjiang Hailang International Airport","CN","ZYMD"
52.9127777778,122.43,"Gu-Lian Airport","CN","ZYMH"
47.2396011352539,123.917999267578,"Qiqihar Sanjiazi Airport","CN","ZYQQ"
44.938114,124.550178,"Songyuan Chaganhu Airport","CN","ZYSQ"
38.9656982421875,121.539001464844,"Zhoushuizi Airport","CN","ZYTL"
42.2538888889,125.703333333,"Tonghua Sanyuanpu Airport","CN","ZYTN"
41.6398010253906,123.483001708984,"Taoxian Airport","CN","ZYTX"
42.8828010559,129.451004028,"Yanji Chaoyangchuan Airport","CN","ZYYJ"
40.542524,122.3586,"Yingkou Lanqi Airport","CN","ZYYK"
41.7844009399414,123.496002197266,"Shenyang Dongta Airport","CN","ZYYY"
4.07607,-73.5627,"Gomez Nino Apiay Air Base","CO","SKAP"
4.45278,-75.7664,"El Eden Airport","CO","SKAR"
0.505228,-76.5008,"Tres De Mayo Airport","CO","SKAS"
9.04554,-73.9749,"Las Flores Airport","CO","SKBC"
7.1265,-73.1848,"Palonegro Airport","CO","SKBG"
4.70159,-74.1469,"El Dorado International Airport","CO","SKBO"
10.8896,-74.7808,"Ernesto Cortissoz International Airport","CO","SKBQ"
6.20292,-77.3947,"José Celestino Mutis Airport","CO","SKBS"
3.81963,-76.9898,"Gerardo Tobar López Airport","CO","SKBU"
7.92757,-72.5115,"Camilo Daza International Airport","CO","SKCC"
10.4424,-75.513,"Rafael Nuñez International Airport","CO","SKCG"
3.54322,-76.3816,"Alfonso Bonilla Aragon International Airport","CO","SKCL"
1.81442,-78.7492,"La Florida Airport","CO","SKCO"
7.96847,-75.1985,"Juan H White Airport","CO","SKCU"
9.40092,-75.6913,"Coveñas Airport","CO","SKCV"
9.33274,-75.2856,"Las Brujas Airport","CO","SKCZ"
7.59647,-74.8089,"El Bagre Airport","CO","SKEB"
7.02433,-73.8068,"Yariguíes Airport","CO","SKEJ"
1.58919,-75.5644,"Gustavo Artunduaga Paredes Airport","CO","SKFL"
4.27624,-74.7967,"Santiago Vila Airport","CO","SKGI"
4.75818,-75.9557,"Santa Ana Airport","CO","SKGO"
2.57013,-77.8986,"Juan Casiano Airport","CO","SKGP"
4.42161,-75.1333,"Perales Airport","CO","SKIB"
0.861925,-77.6718,"San Luis Airport","CO","SKIP"
7.81196,-76.7164,"Antonio Roldan Betancourt Airport","CO","SKLC"
11.2325,-72.4901,"Jorge Isaac Airport","CO","SKLM"
-4.19355,-69.9432,"Alfredo Vásquez Cobo International Airport","CO","SKLT"
6.220549,-75.590582,"Enrique Olaya Herrera Airport","CO","SKMD"
9.28474,-74.8461,"Baracoa Airport","CO","SKMG"
8.82374,-75.8258,"Los Garzones Airport","CO","SKMR"
1.25366,-70.2339,"Fabio Alberto Leon Bentley Airport","CO","SKMU"
5.0296,-75.4647,"La Nubia Airport","CO","SKMZ"
2.95015,-75.294,"Benito Salas Airport","CO","SKNV"
8.31506,-73.3583,"Aguas Claras Airport","CO","SKOC"
6.18472,-67.4932,"German Olano Airport","CO","SKPC"
3.85353,-67.9062,"Obando Airport","CO","SKPD"
4.81267,-75.7395,"Matecaña International Airport","CO","SKPE"
1.85777,-76.0857,"Pitalito Airport","CO","SKPI"
2.4544,-76.6093,"Guillermo León Valencia Airport","CO","SKPP"
5.48361,-74.6574,"German Olano Air Base","CO","SKPQ"
1.39625,-77.2915,"Antonio Narino Airport","CO","SKPS"
13.3569,-81.3583,"El Embrujo Airport","CO","SKPV"
5.87615,-71.8866,"Paz De Ariporo Airport","CO","SKPZ"
5.21256,-74.8836,"Mariquita Airport","CO","SKQU"
6.16454,-75.4231,"Jose Maria Córdova International Airport","CO","SKRG"
11.5262,-72.926,"Almirante Padilla Airport","CO","SKRH"
2.57969,-72.6394,"Jorge E. Gonzalez Torres Airport","CO","SKSJ"
11.1196,-74.2306,"Simón Bolívar International Airport","CO","SKSM"
12.5836,-81.7112,"Gustavo Rojas Pinilla International Airport","CO","SKSP"
2.15217,-74.7663,"Eduardo Falla Solano Airport","CO","SKSV"
5.54138,-73.3445,"Tunja Airport","CO","SKTJ"
6.45108,-71.7603,"Gustavo Vargas Airport","CO","SKTM"
0.7459,-75.234,"Tres Esquinas Air Base","CO","SKTQ"
5.52448,-68.6856,"Marandúa Air Base","CO","SKUA"
7.06888,-70.7369,"Santiago Perez Airport","CO","SKUC"
5.69076,-76.6412,"El Caraño Airport","CO","SKUI"
4.08836,-76.2351,"Heriberto Gíl Martínez Airport","CO","SKUL"
10.435,-73.2495,"Alfonso López Pumarejo Airport","CO","SKVP"
4.16787,-73.6138,"Vanguardia Airport","CO","SKVV"
5.31911,-72.384,"El Yopal Airport","CO","SKYP"
10.42,-83.6095,"Aerotortuguero Airport","CR","MRAO"
9.163949,-83.330171,"Buenos Aires Airport","CR","MRBA"
10.7686996459961,-83.5856018066406,"Barra del Colorado Airport","CR","MRBC"
8.60155963897705,-82.9685974121094,"Coto 47 Airport","CR","MRCC"
8.65400981903076,-83.1821975708008,"Golfito Airport","CR","MRGF"
10.2172002792,-83.7969970703,"Guapiles Airport","CR","MRGP"
10.5933,-85.544403,"Daniel Oduber Quiros International Airport","CR","MRLB"
11.0353002548218,-84.7061004638672,"Los Chiles Airport","CR","MRLC"
9.95796012878418,-83.0220031738281,"Limon International Airport","CR","MRLM"
9.97649002075,-85.6529998779,"Nosara Airport","CR","MRNS"
9.99386024475098,-84.2088012695312,"Juan Santamaria International Airport","CR","MROC"
8.53332996368408,-83.3000030517578,"Puerto Jimenez Airport","CR","MRPJ"
8.95102977752686,-83.4685974121094,"Palmar Sur Airport","CR","MRPM"
9.95705032348633,-84.1398010253906,"Tobias Bolanos International Airport","CR","MRPV"
9.44316005706787,-84.1297988891602,"Quepos Managua Airport","CR","MRQP"
8.82610988616943,-82.9589004516602,"San Vito De Java Airport","CR","MRSV"
10.8922,-85.016197,"Upala Airport","CR","MRUP"
20.3652992248535,-74.5062026977539,"Gustavo Rizo Airport","CU","MUBA"
20.3964004516602,-76.6213989257812,"Carlos Manuel de Cespedes Airport","CU","MUBY"
22.027099609375,-78.7895965576172,"Maximo Gomez Airport","CU","MUCA"
22.4610004425,-78.3283996582,"Jardines Del Rey Airport","CU","MUCC"
22.1499996185303,-80.4141998291016,"Jaime Gonzalez Airport","CU","MUCF"
21.6165008545,-81.5459976196,"Vilo Acuña International Airport","CU","MUCL"
21.4202995300293,-77.8475036621094,"Ignacio Agramonte International Airport","CU","MUCM"
19.9698009490967,-75.8354034423828,"Antonio Maceo International Airport","CU","MUCU"
19.906499862671,-75.207099914551,"Leeward Point Field","CU","MUGM"
20.0853004455566,-75.1583023071289,"Mariana Grajales Airport","CU","MUGT"
22.989200592041,-82.4091033935547,"José Martí International Airport","CU","MUHA"
20.7856006622314,-76.3151016235352,"Frank Pais International Airport","CU","MUHG"
23.124001,-81.301598,"Kawama Airport","CU","MUKW"
22.3360996246338,-83.6418991088867,"La Coloma Airport","CU","MULM"
20.6539001464844,-74.9222030639648,"Orestes Acosta Airport","CU","MUMO"
20.2880992889404,-77.0892028808594,"Sierra Maestra Airport","CU","MUMZ"
22.7560997009277,-81.9208984375,"San Nicolas De Bari Airport","CU","MUNB"
21.8346996307373,-82.7837982177734,"Rafael Cabrera Airport","CU","MUNG"
23.0328006744,-82.5793991089,"Playa Baracoa Airport","CU","MUPB"
22.4214000701904,-83.6783981323242,"Pinar Del Rio Airport","CU","MUPR"
22.4922008514404,-79.943603515625,"Abel Santamaria Airport","CU","MUSC"
22.0953006744385,-84.1520004272461,"San Julian Air Base","CU","MUSJ"
21.6424999237061,-82.9551010131836,"Siguanea Airport","CU","MUSN"
21.7882995605469,-79.997200012207,"Alberto Delgado Airport","CU","MUTD"
23.0344009399414,-81.435302734375,"Juan Gualberto Gomez International Airport","CU","MUVR"
20.9876003265381,-76.9357986450195,"Hermanos Ameijeiras Airport","CU","MUVT"
16.7414,-22.9494,"Amílcar Cabral International Airport","CV","GVAC"
16.1364994049072,-22.8889007568359,"Rabil Airport","CV","GVBA"
15.1559000015259,-23.2136993408203,"Maio Airport","CV","GVMA"
14.9245004653931,-23.4934997558594,"Praia International Airport","CV","GVNP"
16.588399887085,-24.2847003936768,"Preguiça Airport","CV","GVSN"
16.8332004547119,-25.0552997589111,"São Pedro Airport","CV","GVSV"
12.1889,-68.959801,"Hato International Airport","CW","TNCC"
-10.4505996704102,105.690002441406,"Christmas Island Airport","CX","YPXM"
35.235947,33.724358,"Lefkoniko Airport","CY","CY-0002"
35.1547012329102,33.4961013793945,"Ercan International Airport","CY","LCEN"
34.8750991821289,33.6249008178711,"Larnaca International Airport","CY","LCLK"
34.7179985046387,32.4856986999512,"Paphos International Airport","CY","LCPH"
49.9397010803223,15.381799697876,"Čáslav Air Base","CZ","LKCV"
50.1213989257812,14.5436000823975,"Kbely Air Base","CZ","LKKB"
49.0293998718262,17.4396991729736,"Kunovice Airport","CZ","LKKU"
50.2029991149902,12.914999961853,"Karlovy Vary International Airport","CZ","LKKV"
49.675201416016,13.274600028992,"Plzeň-Líně Airport","CZ","LKLN"
49.6963005065918,18.1110992431641,"Ostrava Leos Janáček Airport","CZ","LKMT"
49.1657981872559,16.1249008178711,"Náměšť Air Base","CZ","LKNA"
50.0134010314941,15.7385997772217,"Pardubice Airport","CZ","LKPD"
49.4258003234863,17.4046993255615,"Přerov Air Base","CZ","LKPO"
50.1008,14.26,"Václav Havel Airport Prague","CZ","LKPR"
49.1512985229492,16.6944007873535,"Brno-Tuřany Airport","CZ","LKTB"
50.216599,14.3958,"Vodochody Airport","CZ","LKVO"
50.981945,12.506389,"Altenburg-Nobitz Airport","DE","EDAC"
53.8787002563,14.152299881,"Heringsdorf Airport","DE","EDAH"
52.073612,11.626389,"Magdeburg 'City' Airport","DE","EDBM"
53.6022,13.306,"Neubrandenburg Airport","DE","EDBN"
51.3633346557617,14.9499998092651,"Rothenburg/Görlitz Airport","DE","EDBR"
51.889442,14.531944,"Cottbus-Drewitz Airport","DE","EDCD"
52.380001,13.5225,"Berlin-Schönefeld Airport","DE","EDDB"
51.1328010559082,13.7672004699707,"Dresden Airport","DE","EDDC"
50.9798011779785,10.9581003189087,"Erfurt Airport","DE","EDDE"
50.033333,8.570556,"Frankfurt am Main Airport","DE","EDDF"
52.134601593,7.68483018875,"Münster Osnabrück Airport","DE","EDDG"
53.630401611328,9.9882297515869,"Hamburg Airport","DE","EDDH"
50.8658981323,7.1427397728,"Cologne Bonn Airport","DE","EDDK"
51.289501,6.76678,"Düsseldorf Airport","DE","EDDL"
48.353802,11.7861,"Munich Airport","DE","EDDM"
49.498699,11.078056,"Nuremberg Airport","DE","EDDN"
51.423889,12.236389,"Leipzig/Halle Airport","DE","EDDP"
49.2145996094,7.10950994492,"Saarbrücken Airport","DE","EDDR"
48.6898994446,9.22196006775,"Stuttgart Airport","DE","EDDS"
52.5597,13.2877,"Berlin-Tegel Airport","DE","EDDT"
52.461101532,9.68507957458,"Hannover Airport","DE","EDDV"
53.0475006104,8.78666973114,"Bremen Airport","DE","EDDW"
49.959999,8.645833,"Frankfurt-Egelsbach Airport","DE","EDFE"
49.9487,7.26389,"Frankfurt-Hahn Airport","DE","EDFH"
49.473057,8.514167,"Mannheim-City Airport","DE","EDFM"
49.967499,8.147222,"Mainz-Finthen Airport","DE","EDFZ"
50.991604,10.47973,"Eisenach-Kindel Airport","DE","EDGE"
50.7076988220215,8.08296966552734,"Siegerland Airport","DE","EDGS"
53.5352783203125,9.83555603027344,"Hamburg-Finkenwerder Airport","DE","EDHI"
54.3794441223145,10.1452779769897,"Kiel-Holtenau Airport","DE","EDHK"
53.8054008484,10.7192001343,"Lübeck Blankensee Airport","DE","EDHL"
47.9888000488,10.2395000458,"Memmingen Allgau Airport","DE","EDJA"
51.230278,6.504444,"Mönchengladbach Airport","DE","EDLN"
51.6141014099,8.61631965637,"Paderborn Lippstadt Airport","DE","EDLP"
51.6024017334,6.14216995239,"Weeze Airport","DE","EDLV"
51.5182991028,7.61223983765,"Dortmund Airport","DE","EDLW"
48.425278,10.931667,"Augsburg Airport","DE","EDMA"
48.081402,11.2831,"Oberpfaffenhofen Airport","DE","EDMO"
47.6712989807,9.51148986816,"Friedrichshafen Airport","DE","EDNY"
53.426998,11.7834,"Schwerin Parchim Airport","DE","EDOP"
49.920403,10.914233,"Airport Bamberg-Breitenau","DE","EDQA"
49.985001,11.64,"Bayreuth Airport","DE","EDQD"
50.2886123657227,11.8563890457153,"Hof-Plauen Airport","DE","EDQM"
48.7793998718,8.08049964905,"Karlsruhe Baden-Baden Airport","DE","EDSB"
47.9733314514,8.52222156525,"Donaueschingen-Villingen Airport","DE","EDTD"
48.3693008423,7.82772016525,"Lahr Airport","DE","EDTL"
49.1183319092,9.78388881683,"Adolf Würth Airport","DE","EDTY"
52.000832,12.148611,"Zerbst Airport","DE","EDUZ"
52.319199,10.5561,"Braunschweig-Wolfsburg Airport","DE","EDVE"
51.417273,9.384967,"Kassel-Calden Airport","DE","EDVK"
54.9132003784,8.34047031403,"Westerland Sylt Airport","DE","EDXW"
49.9726982117,6.69250011444,"Spangdahlem Air Base","DE","ETAD"
49.4369010925293,7.60027980804443,"Ramstein Air Base","DE","ETAR"
52.2785,9.08217,"Bückeburg Air Base","DE","ETHB"
52.591202,10.0221,"Celle Army Airfield","DE","ETHC"
51.1146,9.286,"Fritzlar Army Airfield","DE","ETHF"
48.220299,9.91002,"Laupheim Air Base","DE","ETHL"
50.366001,7.31533,"Mendig Airfield","DE","ETHM"
49.391945,9.958889,"Niederstetten Army Air Base","DE","ETHN"
52.919399,10.185827,"Fassberg Air Base","DE","ETHS"
49.6986999511719,11.9401998519897,"Grafenwohr Army Air Field","DE","ETIC"
49.2181015014648,11.8360996246338,"Hohenfels Army Air Field","DE","ETIH"
53.7677001953,8.65849971771,"Nordholz Naval Airbase","DE","ETMN"
52.585556,8.342222,"Diepholz Air Base","DE","ETND"
50.9608,6.04242,"Geilenkirchen Air Base","DE","ETNG"
54.312199,9.53817,"Hohn Air Base","DE","ETNH"
53.9182014465,12.2783002853,"Rostock-Laage Airport","DE","ETNL"
50.8312,6.65817,"Nörvenich Air Base","DE","ETNN"
54.459301,9.51633,"Schleswig Air Base","DE","ETNS"
53.547798,7.66733,"Wittmundhafen Air Base","DE","ETNT"
52.457298,9.42717,"Wunstorf Air Base","DE","ETNW"
50.0498008728027,8.32540035247803,"Wiesbaden Army Airfield","DE","ETOU"
50.1738014221,7.06333017349,"Büchel Air Base","DE","ETSB"
51.767799,13.1677,"Holzdorf Air Base","DE","ETSH"
48.7156982421875,11.5340003967285,"Ingolstadt Manching Airport","DE","ETSI"
48.185504,10.8612,"Lechfeld Air Base","DE","ETSL"
48.710999,11.2115,"Neuburg AFB","DE","ETSN"
11.5473003387451,43.1595001220703,"Djibouti-Ambouli Airport","DJ","HDAM"
56.2999992371,10.6190004349,"Aarhus Airport","DK","EKAH"
55.7402992249,9.15178012848,"Billund Airport","DK","EKBI"
55.617900848389,12.656000137329,"Copenhagen Kastrup Airport","DK","EKCH"
55.525902,8.5534,"Esbjerg Airport","DK","EKEB"
56.2975006103516,9.12462997436523,"Karup Airport","DK","EKKA"
54.699299,11.4401,"Lolland Falster Maribo Airport","DK","EKMB"
55.4766998291016,10.3309001922607,"Odense Airport","DK","EKOD"
55.5856018066406,12.1314001083374,"Copenhagen Roskilde Airport","DK","EKRK"
55.0633010864258,14.7595996856689,"Bornholm Airport","DK","EKRN"
54.9644012451172,9.79172992706299,"Sønderborg Airport","DK","EKSB"
57.503502,10.2294,"Sindal Airport","DK","EKSN"
55.221048,9.26702,"Skrydstrup Air Base","DK","EKSP"
56.5502014160156,9.17298030853271,"Skive Airport","DK","EKSV"
57.0688018798828,8.70522022247314,"Thisted Airport","DK","EKTS"
55.436298,9.33092,"Kolding Vamdrup Airfield","DK","EKVD"
55.9901008605957,8.35391044616699,"Stauning Airport","DK","EKVJ"
